L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
42003526,12547,547321,526896,27005408,14069826,10398252,200745,490727,14031330,3439673691,2798729076,1500663711
42647630,14273,479860,605064,27103571,14010431,10565766,192761,670992,14231307,3478170237,2790446820,1500725075
42678412,8401,294400,624192,27358482,13902408,10662583,189934,616359,13849297,3437238455,2802846476,1500699995
38753232,10639,459066,590865,25972033,13050652,9583771,159592,621292,13102352,3399319197,2832325653,1500672817
42674227,9048,317462,625825,27697248,13697638,10581240,188224,675433,13730588,3495486394,2854094110,1500607628
42576772,8910,323664,608659,27199671,13769492,10605641,194588,666246,13844763,3437119428,2796188969,1500677382
39177767,10944,483667,609646,24924196,13228469,9716767,176402,569095,13349911,3270677704,2542574179,1500658110
42866472,8593,443943,681148,27399443,13807944,10710718,190428,613706,13788930,3438939922,2769102540,1500659096
42553764,9314,380497,640900,28929918,13534878,10489530,172962,586391,13479140,3596072638,3119843054,1500676893
38318130,10280,500213,625032,24359599,13040976,9491287,176886,564351,13059763,3274910004,2533551219,1500670031
42676462,8897,403723,682161,27377626,13865699,10748387,194139,613599,13755335,3459843166,2819282884,1500659809
11014530,2604,450739,2292460,73254745,1454136,848030,274963,1419955,1718732,4065900221,4751907471,1500677310
1462996,174,5649,146,2548,8285,7904,36136,2220112,6039,318434187,991849577,116163440
23025054,9676,1729351,1186208,40125702,3613179,2173905,2069791,1092374,3585068,5177057724,8271169614,2000078864
55076681,9843,1252877,160187,65676907,5555404,4783153,122428,164728,5549197,5511556877,8948592777,2000721669
58799157,9441,1105451,214574,59827785,7398682,7103496,158159,237686,7429878,5509264507,8445596951,2000631148
59928396,8658,963380,199697,68222923,9010085,7363940,149879,203072,8880677,5500134744,7426309872,2000643260
57300319,9618,1244323,356598,51093051,5956856,3453627,98744,400858,6379342,5363809897,8218864964,2000646523
80337377,8528,518098,346577,45600650,4362673,1642645,90435,382137,4229508,5499686456,10572786086,2000505267
80351596,9293,806226,341745,41623523,5204629,1988343,96073,350677,5294599,5427329490,9852955958,2000523194
67516481,9649,841389,291922,63757986,10846141,8101387,156477,307736,10785938,5408809987,6795294954,2000545430
61735834,10152,897313,300984,61880820,12223996,8921339,156444,317859,12499345,5186305804,5358728262,2000735996
65979843,8869,760540,335859,65081796,13633051,10614275,161868,359768,13013448,5379762306,5713625577,2000748313
57449964,8818,471483,464812,66284930,7825201,5544313,107169,459079,7858686,5469827230,8543890573,2000697285
67917976,9737,509363,586063,63994631,12308825,9103562,161175,575277,11946649,5494386341,6768811632,2041223892
27498682,7288,917293,2281272,50602637,4058337,2687779,1448720,1677808,4391015,5433668042,8317352697,2000741506
48682610,15849,1044883,325705,37974830,15237452,10306410,263672,300539,15108237,4704233939,4219502482,2000536059
56197276,12993,467242,784900,36022582,18134328,13928007,283501,892063,18326947,4553096478,3679458785,2000877119
57226427,14023,413178,865270,36744323,18388903,14245551,286252,862398,18310446,4663578413,3765205797,2000590265
45838219,23121,1228558,706713,30501950,16924149,11116114,225288,670823,16825024,4284519584,3306393327,2000850933
35306262,25824,1718402,617296,21475922,15478369,8569681,218922,511150,15295530,3688969812,2150045245,2000848451
42689278,17750,1334969,660551,26119957,15902842,10341525,227934,618441,15605887,4124468214,2639194621,2000973164
51433092,14062,628112,777896,32002914,16921454,12615855,266430,783017,17009405,4327691604,3337367311,2000582346
49526890,18724,878281,754472,31627614,16882885,12252055,239476,705714,16820136,4242995304,3345272848,2000593566
49804362,17586,1277832,808392,32417626,16884962,11991648,252779,709434,17025840,4359010153,3412476753,2000607146
52784287,15305,687433,796849,33242660,17240804,12876985,259206,804511,17180590,4371445577,3388547095,2000646864
17016385,5272,711267,2687664,75919127,3319101,2010392,110956,2737487,3192150,4928675951,6145073674,1873875328
37891088,10013,1742447,994743,61767479,4567183,3335303,1867735,989448,4395595,6710747038,10893688700,2500076342
65762712,12756,2007189,332075,68768010,8174772,6789666,166152,370409,8282414,6698920048,10037482346,2500739014
69527061,11206,1466883,365659,74188179,10484350,8955773,189785,342774,10023584,6773810093,9401767441,2500705069
76609576,9395,1143106,384071,75783620,8374046,5983141,138431,345852,8577205,6795283248,10166287907,2500699513
91656585,11839,995623,602323,52428529,6253014,2079541,105846,588205,6199680,6791594813,12013621947,2500674256
96633058,11400,1078613,425324,53792713,7423622,3202500,130899,455804,7103734,6806622037,11653112472,2500661789
59637234,19213,2790517,576630,56840609,14926178,8321550,184978,559825,14682903,6004866961,5220558001,2500588976
64948457,21601,2635807,564541,60741536,16080118,9475937,193940,560796,16389015,6201363489,5260336098,2500746719
55465973,16511,2906363,634569,51857611,15437274,8612969,180609,626312,14952003,5754703249,4384434157,2500667281
71910792,13869,725196,683754,78617870,9957519,6674581,129344,707373,10273961,6691308024,9811397881,2501448391
80061420,10771,704379,794502,74412186,15122362,10992088,190315,2726948,15316563,6524033745,7154886651,2500675440
38105892,6136,861194,1035686,61924202,7394654,5092235,1747830,1195893,7394170,6764937024,9858563468,2500667941
71205768,7457,421525,945774,46029656,21732258,17756281,333941,902424,21861804,5802913936,4762947443,2500719193
71642073,5768,422871,1079826,46143467,21951016,18006842,318068,1087466,21897245,5750030644,4711398368,2500995720
71561564,5970,258423,1063732,47827681,21688405,17796213,311529,1024831,21665499,5956727192,5124912385,2500602764
71683186,11131,340814,1105287,46116431,22233445,17977145,324396,1029494,21960506,5780992718,4749253846,2500794307
71891591,10920,442294,1058641,47685455,21999335,17825826,311239,1122769,22024673,5954243700,5080699524,2500774055
70563727,20972,523481,1027920,45788364,22612960,17789662,331858,1142824,22615825,5814485214,4718356003,2500729387
37082598,7580,317238,4048380,89634864,8938859,6964501,143212,1367349,9125732,6355734548,7347275007,2453406024
55289616,7997,1414573,887773,82994161,5362335,4728392,2109993,1028917,5425546,8192564805,13696743275,3000084998
88768831,6900,1358130,277284,92215071,10062342,10478993,231538,265658,9997917,8327923311,13191799247,3000748059
92856165,9917,1186011,270019,102047727,11463323,9386767,198192,321785,11184978,8252323896,11879400196,3000675679
117188889,9050,763729,449912,68822771,6042131,2535658,131404,418497,5847292,8273433032,15705138145,3000676043
116219367,8330,937079,323450,82331776,11320199,7947009,190558,347799,11505907,8220931546,13099573994,3000716127
99682850,7161,1045143,400241,100389518,18734078,15013975,239620,411440,18768853,8082807339,8781981842,3000664785
91740695,9824,716620,627274,99107009,15026206,11453667,183153,665240,15192261,8160245075,11029479956,3000977763
90305619,10718,1638597,1771737,97572467,15083378,11472421,243367,1365436,14939509,8115087897,9763105894,3000771837
55468140,20370,1332711,838268,58830092,15311380,10477096,1793448,869116,15150172,7684875571,10043339934,3001149943
76636624,34793,1611736,1125114,48490044,27413866,19010454,344188,1135861,27373440,6572580293,4910796176,3000749852
57686679,35334,3598374,884546,34263100,24525782,14062341,314828,938606,24430260,6193496067,3365726518,3000769730
68992642,34092,3655081,1089789,43856564,25823978,16327251,315686,998058,25586898,6736658509,4582529901,3001346514
86499387,12162,430289,1303491,55212668,26705611,21470421,364809,1232144,26709900,6975350374,5659839674,3000699008
85758985,10705,553046,1262151,56932143,26581116,21496453,352151,1285986,26650737,7188155145,5983000040,3000728041
78577113,8622,443083,2519815,69589761,23095361,18736181,329940,1316611,23347598,7124485113,6058458525,3000689278
5731914,1112,166715,844700,49768534,400406,52713,419419,2986770,333834,3120035038,4479082907,1125818286
99838439,11339,2075543,979015,128942431,9670575,9539999,2057506,1065301,9822902,12374698940,20582197213,4500122933
135687007,9726,1795587,537482,144262434,17689222,15121455,321004,518794,17354245,12388230609,17404147902,4500672022
184870301,12188,1018299,402917,105512588,8358036,4053665,203038,407641,8426742,12470521674,24435373022,4504746098
149223457,13393,1716329,607754,148684149,26386299,20684026,361905,613881,26605548,12158481132,13894371165,4500746330
115922589,27474,3129871,1189562,113264587,21945286,12335142,260707,1189920,22310872,11206056177,13148224251,4500617315
85885179,25961,3190781,3192623,104508395,18293241,10995073,1699144,1859966,17966136,11244265604,11923253552,4501046082
99149959,49494,5666058,1035738,68623557,34641291,21933501,468402,989510,34316388,10195087219,8824442446,4500720120
126761672,18197,890664,1935231,82872140,40294808,31524505,534702,1874007,40192854,10454817733,8691996743,4500630919
129084268,21212,1007865,1886443,82784528,40585718,32085638,572060,2004668,40577200,10473227988,8455018623,4500650806
128651733,20813,881748,1885283,84299077,40461006,31988829,563721,2020797,40478202,10662177979,8846118241,4500662967
19452170,3533,277615,2392973,79015350,4196299,2863267,95801,1376848,4308568,5067557153,6303892716,1878003719
126487133,39623,4751830,1565395,151857309,18012082,12743007,2244490,1668030,17981986,15840105593,23548567116,6000077555
146212529,41413,4425526,1439551,140295084,23927309,13038793,344911,1442881,24011800,14800813370,19111813513,6000876786
223391839,20882,2463497,1041474,149548045,20706403,11959364,340883,1099544,20844878,16168331703,25643274372,6000726156
195158728,14671,2126144,1037519,197936880,31917749,24853808,417391,1022937,32109205,16355183006,20524699298,6031696760
144405505,17894,1833252,3668607,155380877,31480045,24183294,2313333,1948039,31293244,15728209394,18501974727,6000721732
170917178,26434,965066,2598292,111974947,54035250,42867254,690977,2497663,53791616,14127345725,11655410106,6001025248
170417686,18357,959261,2566632,111762997,53621575,42791281,690362,2565899,53763082,14019098442,11633305158,6001110965
91298872,12751,910493,3632505,124345430,26878567,21054521,601081,4074077,27015756,10970273390,11076965820,4456163462
1731949,1665,133566,195198,5996485,43585,7941,1272112,164643,62099,937816806,745836964,350104489
3754467,952,303177,433318,15647687,242931,73875,24714,493593,211404,972973256,1266229516,351010086
3169466,436,113404,167750,7453513,345116,121557,350361,220854,231502,975886984,2457221101,350669525
4783619,354,54206,7764,3305247,322595,280812,490741,7923,550922,968148502,2305187138,350614657
7925166,957,123726,31318,6287056,1668053,1591911,49095,20550,1722281,830497218,1201228036,350567703
9519674,1011,162808,16430,13910349,574281,601265,16906,10326,597276,969492445,1526283850,350772057
8838898,796,193069,14228,12388724,687383,667856,21132,22457,700182,971512965,1642489788,350803186
9884210,679,154027,15721,11577725,814889,829901,19740,17982,792553,975289784,1648298446,350659685
10012887,794,150399,24988,11207652,972095,1030660,25891,27144,969824,973661592,1589095170,350632064
10397619,681,147743,17350,10758088,986419,971208,22861,29217,1015489,971872478,1581500356,350631213
10001263,808,148884,24227,10889860,983020,1031857,24553,26149,932139,974053749,1655290881,350655194
10370146,741,149811,27165,10751424,1079197,1129842,24064,25100,1041329,975338377,1590000004,350623880
10474847,632,136877,25690,10833775,1201601,1219275,25836,26338,1164943,972737803,1540519993,350629813
10635338,693,146156,29569,10520931,1122456,1312117,28533,27410,1176386,973402220,1542274471,350639797
10644520,652,141958,27517,11013952,1313204,1387547,27690,33512,1326878,976180572,1460679309,351115187
10369968,964,141352,52249,10632075,1343237,1335916,31125,42455,1263461,971785771,1474511830,350761785
10338300,555,144322,40475,10786863,1325939,1350875,31888,34489,1326116,974012040,1493605788,350647773
10074487,712,125328,32629,11636368,1536583,1405268,25955,31096,1558162,970831999,1358430694,350611762
10893756,1024,131615,29290,12706606,1431393,1311948,23627,29552,1296695,971824638,1325406708,350617809
11191368,1021,124494,24833,13491226,1451241,1370935,26180,31287,1568712,972469316,1201472038,350646851
10699111,788,112577,28983,13410136,1241641,1146348,22967,24299,1220204,971159359,1358268199,350630395
11142112,1582,113808,33088,12929138,1671521,1361802,25272,33515,1781985,962414391,1140616050,350758354
11072690,799,142309,33037,11733077,1852556,1647146,28457,37734,1919893,952636050,1153167927,350652326
9954483,843,123687,29832,11437172,1261517,1079281,27168,31475,1114639,960386803,1558420727,350597505
13103674,688,105816,15468,11011284,292129,171116,12230,26274,418487,972378385,1754284764,350645023
10880729,785,51881,12813,8703535,320220,134401,10349,13334,332620,972401250,2062876112,350636633
11949737,747,55814,12158,7768300,343744,170070,10114,31407,341752,971486042,2196350895,350777336
13108654,716,62011,22174,7719984,457808,236872,12674,23236,437795,971990162,2088381970,350686973
11239051,1352,84158,19251,11011838,425106,237600,14589,14703,454475,969719726,1760800603,350530756
15832925,843,67630,50902,7245400,843658,350681,17184,55445,694028,974026065,1901169526,351049283
16310864,910,61357,32125,7479813,810434,370921,19011,31504,733627,969213192,1874734213,350545234
15644499,579,44412,11731,8234870,657372,311387,16511,20242,676388,974197043,1861360791,350696375
13963081,1086,67360,31353,9283465,867781,442924,20916,23401,760057,972089807,1829422501,350709320
14434878,538,111199,32160,9798889,551890,271485,16035,31211,428655,974867626,1957084694,350621103
19724623,759,47286,10916,5091093,647649,255885,13858,14789,645431,974315377,2170332596,350522551
12391912,711,69231,29633,8581202,756552,427956,18319,21524,746934,973753420,1936534199,350706734
16960845,618,75915,23174,8576154,779270,425580,18020,17685,803548,974820017,1717754468,350709845
16855887,511,83977,36310,9513786,903707,535100,21682,33915,876629,975564339,1670600169,350780382
11456624,1169,111182,39853,11216821,1445615,1119452,25966,43137,1492379,966153858,1420045705,350875056
11341654,1139,124302,39133,12023190,1919180,1594467,29003,41390,1725051,962531091,1234991766,350842668
11703064,756,110097,46861,12016271,2049001,1769187,29340,44772,2049003,944463090,1068598415,350867414
11166463,604,113920,48259,11475643,2227260,1751010,30199,50290,2135965,947321169,1074857993,350754765
11482121,852,115385,39246,12065824,2173126,1857658,29036,48361,2079941,943720962,1050600342,350576361
11675712,735,133374,39734,11587424,2056335,1652512,29414,42861,2180195,948096368,1078111196,350799448
12519084,1100,122674,45804,12838672,2287878,1803107,30238,50544,2337471,1002854684,1015713975,373312241
11752472,1562,119951,57010,11623831,2316330,1783677,29532,62643,2427287,941793646,927080444,350853687
