L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
68589665,20585,2662063,2134176,9070355,13774792,8966108,1121776,2149313,13733186,2222997315,1761088024,1000826402
69672060,8586,2801551,2060930,9338080,13732218,9055629,1106055,2052676,13714792,2261682610,1818565964,1000863768
69068286,12888,3058020,2107111,9215998,13645164,9026380,1135772,2116682,13657388,2251555479,1806350040,1000822259
69582650,11376,2873627,2021313,9400319,13750586,9140434,1108601,2024657,13760938,2283024925,1826731795,1000796390
71472991,12126,2910121,2096597,9707233,14149863,9381204,1132625,2103244,14098939,2337515051,1869516674,1031313887
69183910,8431,2731371,2025742,9330432,13702178,9042625,1097410,2054905,13671434,2253115777,1799763455,1000802134
69842544,9009,2734502,2045868,9454817,13730526,8993199,1077259,2035115,13735871,2269028161,1813003326,1000814055
68960117,11670,2844487,2063005,9297210,13851037,8953890,1085270,2107043,13744993,2259740438,1782292190,1000787961
68965382,14768,2878447,2038214,9404292,13712735,8987481,1064359,2041501,13693743,2251157365,1779348010,1000802188
69258521,7580,2820193,2046517,9426902,13764686,9038359,1052653,2048474,13740884,2251840871,1776023143,1000835931
67741893,13773,2527146,2147395,8995157,13649562,8903824,1073161,2134834,13614753,2179649721,1692169500,1000728018
67036527,18865,2340610,2225302,8816750,13593829,8705406,1068835,2208669,13804154,2159201234,1660770407,1000651609
68430812,8950,2512170,2048994,9172341,13629980,8927365,1033676,2051304,13624413,2193903131,1724796304,1000838152
67461705,19551,2256201,2375044,8702393,13818322,8838273,1148533,2377114,13752352,2156805859,1668425620,1000857242
67868415,10533,2412165,2145804,8913569,13687414,8907482,1078154,2143622,13672059,2182627528,1704247915,1000858902
67649453,13639,3011030,2278634,8935646,13786759,8943387,1134094,2286715,13859705,2193816151,1698498441,1000841978
67436654,10654,2455301,2150563,9047085,13655007,8960999,1093651,2142496,13687899,2191565870,1716087504,1000892052
67885774,5365,2421412,2113406,9024051,13683798,8948686,1081941,2114973,13765402,2190314987,1723256600,1000864482
67865514,8427,2424293,2132929,8949435,13709577,8908697,1112075,2178486,13689617,2193549900,1727898347,1000851347
68110466,6025,2558309,2024947,9022371,13600929,8945830,1069665,2047939,13538861,2189436807,1743522731,1000862127
67374505,15473,2662371,2135603,8979439,13620160,8885943,1097575,2131761,13617943,2199614312,1737185048,1000805777
67349034,13326,3139370,2082533,9043133,13626338,8915338,1090257,2089350,13671257,2199327237,1731984031,1001381898
68110021,17163,3157880,1985485,9224676,13631132,9025654,1062956,1991839,13561324,2227794799,1754590953,1000812656
68102406,14733,2767366,2017782,9243539,13594368,8953986,1067574,2024866,13681034,2219924872,1752766953,1000814137
68423926,10082,2559276,2059824,9197416,13666243,8945812,1073448,2065500,13629803,2232402191,1772442878,1000837668
68194793,11438,2604305,2013428,9092418,13584996,8901730,1057291,2031188,13547792,2210533470,1766274044,1000822027
68130461,12768,2899333,1938091,9145306,13534053,8883801,1043761,1941078,13474106,2225744782,1781750371,1001406791
68301097,11745,3436902,1991093,9231144,13545143,8863006,1060794,2021605,13662241,2226475320,1743497674,1000747792
67673004,8718,2526937,2041069,9005309,13574209,8867601,1069512,2038645,13536662,2195104496,1743512899,1000638927
67678646,11519,2533565,2031732,8990920,13524690,8885207,1069118,2037950,13565893,2190793577,1739568941,1000600670
67662816,12413,2635477,1948319,9075323,13547659,8925904,1045504,1952456,13563538,2196539181,1750560252,1000622469
67088966,16377,2792000,2058659,8938443,13574889,8795339,1075839,2070141,13577173,2196227162,1732262759,1001565714
67450944,17892,2601085,2042463,8909000,13563697,8809137,1085879,2032592,13478475,2196876571,1747875590,1000912786
67319921,11552,3337309,1988441,9102329,13804672,8966568,1066236,1998378,13744730,2212610870,1755583263,1000832268
67239126,11803,3308090,1962027,9065001,13734887,8900841,1043043,1963108,13593411,2209310746,1739779016,1000720000
67235254,11508,2815283,2101539,9032583,13778244,8818617,1068032,2075091,13618874,2210603061,1725121557,1000706270
68774927,9079,2601025,2092395,9113488,14097020,8971820,1067699,2064819,14003075,2232311614,1768676287,1019726006
67114506,15950,2672246,2086745,8874717,13758010,8753445,1065919,2087431,13596201,2189507162,1733190619,1000725530
66348803,12191,3098134,2009966,8995187,13721151,8734281,1049841,2031400,13760380,2200044479,1732695279,1000790028
66897389,20637,2860741,1985401,9105121,13713305,8781041,1013887,1969466,13715185,2206845999,1742190374,1000632458
67461133,12287,2538901,2065282,8952038,13853209,8844493,1034584,2062281,13893527,2178879737,1704982834,1000605181
64924513,18399,2816597,2151729,8730538,13668985,8552843,1065009,2160897,13499571,2150551832,1635030709,1000635396
65596266,23557,2606352,2145538,8721966,13707457,8544553,1063890,2169246,13710388,2141722231,1668462521,1000634308
66219452,18856,2418762,2230064,8804573,13817329,8628749,1082329,2200624,13759675,2164261373,1692194317,1000867470
65598357,30340,2343159,2296995,8573563,13807536,8564264,1123885,2288831,13641652,2135691845,1671275118,1000890550
64706956,28856,2348924,2262970,8678665,13621662,8476559,1114560,2257685,13554577,2139846820,1662281668,1000869636
65517204,27633,3009169,2319489,8735496,13843344,8557534,1146497,2336519,13722223,2174344935,1670689699,1000833387
65260223,23161,2447345,2291082,8709072,13759363,8508398,1132053,2334809,13769851,2161333390,1684136389,1000904163
65169193,33368,2378427,2308815,8555576,13637663,8456251,1122590,2303079,13639847,2143067055,1678129042,1000797415
65189868,27006,2481314,2287025,8676658,13613494,8459964,1129239,2292774,13683086,2154288294,1679062039,1000832470
65056034,21406,2503690,2322218,8709216,13719989,8489914,1123624,2284485,13624746,2157934143,1690135179,1000804758
65820320,13428,2549559,2340814,8832050,13779912,8584572,1148858,2348351,13825531,2178382294,1703228720,1000846571
65744283,17271,2543591,2325750,8833379,13805490,8614502,1154406,2336207,13809660,2181286831,1705121562,1000842964
65642168,22161,2432422,2318987,8704372,13833144,8585274,1126959,2310256,13853797,2168545505,1688626045,1000817355
65607746,17285,2534994,2285449,8768726,13701080,8458425,1110261,2262241,13648776,2190364088,1692634517,1000829671
66675849,8821,2709249,2021057,9071323,13763927,8679285,1046377,2052719,13738483,2199131252,1749048863,1000863603
67534486,7097,2590088,2064018,8969072,13876203,8779120,1044114,2014415,13835547,2190364858,1743181319,1001424683
65893065,18209,2416616,2295410,8658845,13802336,8572602,1131958,2299293,13871218,2164682010,1692753152,1000852203
37833286,20155,9600704,1102985,6907175,7662161,4623609,559197,1080748,7526861,2445524277,3701160482,1000844289
18686786,5282,76550,139370,1261520,6467346,3832331,532993,158728,6283297,761995848,680873525,444654254
74715005,106525,35475084,1613951,10953794,8672529,4220332,850159,1676550,8490722,3173361904,4324527546,1200085219
85793057,16923,4623143,2911268,11160615,16454282,10363845,1398073,2933811,16492548,2781022542,2357141289,1200767139
85231731,13385,3031315,2894577,10888949,17158669,10988029,1414077,2880068,17201923,2677796660,2152601050,1200782905
84435089,14771,3380926,2672398,11416966,16855155,10891586,1329289,2669987,16962743,2744142307,2211123518,1200761835
84295940,13192,3409542,2563070,11495913,16869815,10965684,1322178,2583025,16845492,2741103242,2183576279,1200702611
81779427,11896,2937075,2887840,10793110,16913982,10763943,1430295,2907396,16852572,2639578381,2065126428,1200698046
81328498,82270,3602503,2726031,10735449,17020713,10677026,1362915,2725740,16804790,2651415348,2077453293,1200687976
81060772,12452,3067170,2543347,10880266,16945964,10750452,1304585,2535994,16986272,2647079134,2094717738,1200706654
80936255,43449,3245320,2596256,10760991,16881049,10701184,1327784,2583945,16949160,2642434491,2078489556,1200708446
82528044,24990,3462943,2497904,11195010,16670213,10913537,1334600,2509770,16652974,2704563887,2161432267,1200758661
82780976,17126,3306193,2519261,11160442,16593933,10843277,1328067,2506707,16658791,2711965401,2173315525,1200681372
82738781,23016,3595526,2436055,11292119,16462380,10772225,1294595,2411567,16554362,2738256717,2174177058,1200705095
81826596,18990,3444373,2445760,11099994,16601666,10828370,1313302,2454761,16523381,2699053372,2150869632,1200731221
83009491,11354,3347664,2439326,11308804,16556931,10831164,1299933,2427728,16539128,2713989168,2171301881,1200711914
82123723,12231,3270024,2463193,11247196,16516971,10716815,1294942,2508602,16564031,2683182854,2131092153,1200716953
83111122,8616,3308638,2445634,11296761,16683338,10811096,1276459,2465266,16663433,2711804443,2148920388,1200676902
83912000,17063,3174342,2508756,11333766,17023698,10925241,1278595,2499181,16939060,2714167970,2142494926,1220961449
79465565,17002,2755097,2691051,10460990,16464939,10494143,1312369,2680554,16539625,2557332036,1984058845,1200713016
81451498,10935,2930343,2487846,10984525,16655500,10717243,1246038,2475572,16663926,2626742920,2065059933,1200726401
78949711,17477,2660714,2779272,10268946,16396538,10377671,1350406,2783368,16458468,2536481506,1963188559,1200715769
81350181,10217,2809875,2571608,10627095,16911294,10717981,1314604,2642338,16825220,2620698872,2050919277,1200763020
79453036,25447,2707457,2706427,10510485,16596404,10490675,1339457,2731710,16525407,2576528994,2011337526,1200754431
80975668,10443,3049300,2499437,10753336,16715641,10712895,1259652,2465782,16637250,2624203894,2069274985,1200704745
80695201,9724,2942617,2616999,10719009,16716853,10673444,1325395,2594753,16775815,2625296943,2064785641,1200732135
81200513,9066,3012302,2505103,10862412,16615155,10740861,1274385,2460803,16725565,2628334088,2080682533,1200709029
80446387,15909,3102093,2601023,10781887,16648518,10464780,1268732,2538040,16635158,2658724962,2061565912,1200716029
81049002,22655,3416113,2438982,10800432,16731498,10736275,1289604,2459632,16768251,2682656663,2105362281,1200740957
81120234,22881,3300900,2407172,10995199,16578988,10716160,1262255,2396485,16598532,2655964161,2105513952,1200713818
81356865,13412,3115009,2483334,10995832,16612361,10732065,1296780,2498255,16600937,2660099839,2114025753,1200848602
81593518,12534,3174495,2422781,10977195,16526549,10669293,1268292,2443987,16623715,2656307017,2114210819,1200733567
81833666,11342,3423267,2356359,11143280,16588689,10687305,1250880,2353954,16513173,2687245586,2146234868,1200697091
81162110,12374,2997838,2475780,10804103,16664272,10654972,1274670,2476627,16667699,2627568289,2088760902,1200718679
81051119,8309,3067502,2461560,10756814,16561234,10643780,1292173,2453106,16566195,2626029581,2093047481,1200723855
81071327,10973,3202455,2357616,10835134,16418838,10678483,1262585,2333923,16519513,2628964503,2104788327,1200708756
80251785,16220,3297935,2489070,10730027,16600799,10597308,1280377,2438039,16614504,2628182721,2077327194,1200726535
81016645,10586,3311205,2419780,10846941,16382741,10535481,1281055,2471749,16643158,2659024338,2105130209,1200732304
76426239,35387,3955909,2353997,10962695,16384063,10106215,1193112,2345159,16101062,2730550928,1945873765,1200711450
80659187,14620,3293767,2466151,10731364,16520357,10533272,1296897,2506786,16618078,2652814767,2097507571,1200609005
80480209,12498,3192546,2425896,10908155,16516693,10636934,1286982,2434299,16501723,2637985754,2096606133,1200727366
80199289,14858,3801697,2493612,10797219,16625698,10597994,1304277,2493859,16514814,2651838459,2070643706,1200725785
79821036,12777,3272597,2401937,10707798,16644943,10414611,1269701,2408072,16503810,2636902892,2086733178,1200739479
81104814,14892,3142685,2430105,10810826,16617544,10566797,1241660,2394281,16593152,2641739771,2091132760,1200725471
78262512,12192,2901764,2583981,10406526,16424268,10311925,1297415,2568732,16340460,2564224106,1995102498,1200719181
79409311,12324,2915402,2587061,10712676,16558585,10463512,1293216,2554145,16649136,2597202432,2025750841,1200728765
78850401,12126,2871929,2665404,10488923,16482029,10238877,1332605,2658491,16548114,2583567988,2018624328,1200744548
77533508,31216,2827521,2718881,10245047,16227484,10056118,1346455,2740437,16256602,2550236905,1994247494,1200856274
77604179,34713,2788078,2745649,10328050,16438879,10169182,1337463,2687699,16270919,2561075041,2002989744,1200785393
76341721,33668,2746100,2754255,10239605,16093555,9876386,1333382,2695181,16140701,2536839763,1974994058,1200753266
77496744,21176,3265628,2770953,10335483,16377739,10174606,1371375,2751049,16339820,2574850890,1992655458,1200879161
77986149,29928,2790280,2726073,10292051,16453101,10154494,1372623,2752442,16325892,2569929284,2007644444,1200860167
75737069,34355,3174121,2697717,10175419,16135929,9920894,1335032,2733439,16181803,2558096305,1958509543,1200863843
78449281,20077,2933758,2785076,10527587,16782728,10266324,1394247,2814267,16721622,2657065151,2043148453,1200872214
78138006,20911,2869225,2780987,10374328,16484281,10176876,1374650,2764566,16414021,2578130607,2018623859,1200888551
76873299,34895,3581222,2694019,10354422,16377392,10110288,1353720,2717346,16136649,2570117255,1993468746,1200880335
79180659,11844,3575750,2508929,10813113,16589414,10317817,1290495,2518406,16369763,2645658403,2054180615,1200824839
80972500,14810,3222529,2483460,10799468,16573832,10366037,1273525,2460664,16756376,2650251500,2092426126,1200898777
78639678,26168,2775091,2745077,10356890,16552576,10165611,1357781,2727735,16575074,2589347080,2032877696,1200860171
37004847,31669,9533670,601887,5722441,10492350,6082228,774493,575468,9898513,2531090158,3871007220,1144833385
100308433,132372,36038414,2309123,13914779,12428521,6395820,1207628,2209845,12732002,3903467822,5092159744,1500118225
108040087,40511,3843725,3753196,13246225,21446820,13632826,1822393,3757282,21294694,3345813881,2694907065,1500954562
106730599,33294,4048417,3409510,14282200,21201958,13698618,1707600,3409491,21262428,3420765241,2757465893,1500633802
106007763,36631,4126760,3207102,14473674,20905449,13571164,1639503,3201256,21045069,3428793077,2730204437,1500812997
103300711,41226,3683408,3511926,13574986,21019846,13367129,1761776,3513303,20956211,3319656410,2600985002,1500817725
104381865,30857,3704427,3294917,13876804,20800422,13506354,1750277,3277905,20795188,3352085750,2667517721,1500857091
101073587,43098,4175853,3162646,14111348,20796911,13288570,1659119,3154076,20402547,3433963031,2568499051,1500820144
104419775,36617,4014151,3100522,14176344,20731853,13530334,1671181,3086826,20611265,3406569834,2690515400,1500861906
104772818,36630,4111980,3097381,14115712,20797798,13613921,1681680,3091847,20777228,3397956371,2729742792,1500866651
104486715,30850,4104178,3056899,14176365,20749662,13631029,1646255,3039351,20665661,3403618005,2725575736,1500820503
104618905,31744,4183617,2997400,14364894,20695473,13661864,1632315,2996904,20693076,3419446867,2729227217,1501103642
102443373,30644,4046897,3093012,14060173,20589282,13401879,1609358,3068988,20657674,3356314575,2653011310,1500804912
104514745,33503,4222158,3043986,14310548,20607764,13297423,1574775,2989944,20504437,3422839083,2667938072,1501103330
102223683,37712,3902224,3189271,13619770,20720814,13329764,1625098,3227021,20712885,3276120336,2548900171,1500842179
101245817,38713,3538062,3159036,13584816,20567548,13235401,1594350,3118424,20687240,3249163159,2550305775,1500887768
